"Mod name","Registry name","Item ID","Meta/dmg","Display name","Recipe name","Ore Dict keys"
"Quark","minecraft:hopper_minecart",408,0,"Minecart with Hopper","quark:hopper_minecart",""
"Quark","minecraft:log",17,0,"Oak Log","quark:log","logWood"
"Quark","minecraft:log",17,1,"Spruce Log","quark:log_1","logWood"
"Quark","minecraft:log",17,2,"Birch Log","quark:log_2","logWood"
"Quark","minecraft:log",17,3,"Jungle Log","quark:log_3","logWood"
"Quark","minecraft:log2",162,0,"Acacia Log","quark:log2","logWood"
"Quark","minecraft:log2",162,1,"Dark Oak Log","quark:log2_1","logWood"
"Quark","minecraft:mushroom_stew",282,0,"Mushroom Stew","quark:mushroom_stew",""
"Quark","minecraft:planks",5,0,"Oak Planks","quark:planks","plankWood"
"Quark","minecraft:planks",5,1,"Spruce Planks","quark:planks_1","plankWood"
"Quark","minecraft:planks",5,2,"Birch Planks","quark:planks_2","plankWood"
"Quark","minecraft:planks",5,3,"Jungle Planks","quark:planks_3","plankWood"
"Quark","minecraft:planks",5,4,"Acacia Planks","quark:planks_4","plankWood"
"Quark","minecraft:planks",5,5,"Dark Oak Planks","quark:planks_5","plankWood"
"Quark","minecraft:purple_shulker_box",229,0,"Purple Shulker Box","quark:purple_shulker_box","chest,shulkerBox"
"Quark","minecraft:reeds",338,0,"Sugar Canes","quark:reeds","sugarcane"
"Quark","minecraft:repeater",356,0,"Redstone Repeater","quark:repeater",""
"Quark","minecraft:slime",165,0,"Green Slime Block","quark:slime","blockSlime,blockSlimeGreen"
"Quark","minecraft:stained_glass",95,0,"White Stained Glass","quark:stained_glass","blockGlass,blockGlassWhite"
"Quark","minecraft:stained_glass",95,1,"Orange Stained Glass","quark:stained_glass_1","blockGlass,blockGlassOrange"
"Quark","minecraft:stained_glass",95,2,"Magenta Stained Glass","quark:stained_glass_2","blockGlass,blockGlassMagenta"
"Quark","minecraft:stained_glass",95,3,"Light Blue Stained Glass","quark:stained_glass_3","blockGlass,blockGlassLightBlue"
"Quark","minecraft:stained_glass",95,4,"Yellow Stained Glass","quark:stained_glass_4","blockGlass,blockGlassYellow"
"Quark","minecraft:stained_glass",95,5,"Lime Stained Glass","quark:stained_glass_5","blockGlass,blockGlassLime"
"Quark","minecraft:stained_glass",95,6,"Pink Stained Glass","quark:stained_glass_6","blockGlass,blockGlassPink"
"Quark","minecraft:stained_glass",95,7,"Gray Stained Glass","quark:stained_glass_7","blockGlass,blockGlassGray"
"Quark","minecraft:stained_glass",95,8,"Light Gray Stained Glass","quark:stained_glass_8","blockGlass,blockGlassLightGray"
"Quark","minecraft:stained_glass",95,9,"Cyan Stained Glass","quark:stained_glass_9","blockGlass,blockGlassCyan"
"Quark","minecraft:stained_glass",95,10,"Purple Stained Glass","quark:stained_glass_10","blockGlass,blockGlassPurple"
"Quark","minecraft:stained_glass",95,11,"Blue Stained Glass","quark:stained_glass_11","blockGlass,blockGlassBlue"
"Quark","minecraft:stained_glass",95,12,"Brown Stained Glass","quark:stained_glass_12","blockGlass,blockGlassBrown"
"Quark","minecraft:stained_glass",95,13,"Green Stained Glass","quark:stained_glass_13","blockGlass,blockGlassGreen"
"Quark","minecraft:stained_glass",95,14,"Red Stained Glass","quark:stained_glass_14","blockGlass,blockGlassRed"
"Quark","minecraft:stained_glass",95,15,"Black Stained Glass","quark:stained_glass_15","blockGlass,blockGlassBlack"
"Quark","minecraft:stone",1,5,"Andesite","quark:stone","materialStoneTool,stoneAndesite"
"Quark","minecraft:stone_axe",275,0,"Stone Axe","quark:stone_axe","toolAxe"
"Quark","minecraft:stone_hoe",291,0,"Stone Hoe","quark:stone_hoe",""
"Quark","minecraft:stone_pickaxe",274,0,"Stone Pickaxe","quark:stone_pickaxe","toolPickaxe"
"Quark","minecraft:stone_shovel",273,0,"Stone Shovel","quark:stone_shovel","toolShovel"
"Quark","minecraft:stone_slab",44,0,"Stone Slab","quark:stone_slab",""
"Quark","minecraft:stone_sword",272,0,"Stone Sword","quark:stone_sword",""
"Quark","minecraft:sugar",353,0,"Sugar","quark:sugar","listAllsugar"
"Quark","minecraft:tnt_minecart",407,0,"Minecart with TNT","quark:tnt_minecart",""
"Quark","minecraft:trapdoor",96,0,"Oak Trapdoor","quark:trapdoor","trapdoorWood"
"Quark","minecraft:wheat",296,0,"Wheat","quark:wheat","cropWheat,pastaOrDough"
"Quark","minecraft:wool",35,0,"White Wool","quark:wool","blockWoolWhite,wool,woolBlock,woolWhite"
"Quark","minecraft:wool",35,0,"White Wool","quark:wool_1","blockWoolWhite,wool,woolBlock,woolWhite"
"Quark","minecraft:wool",35,1,"Orange Wool","quark:wool_2","blockWoolOrange,wool,woolBlock,woolOrange"
"Quark","minecraft:wool",35,1,"Orange Wool","quark:wool_3","blockWoolOrange,wool,woolBlock,woolOrange"
"Quark","minecraft:wool",35,2,"Magenta Wool","quark:wool_4","blockWoolMagenta,wool,woolBlock,woolMagenta"
"Quark","minecraft:wool",35,2,"Magenta Wool","quark:wool_5","blockWoolMagenta,wool,woolBlock,woolMagenta"
"Quark","minecraft:wool",35,3,"Light Blue Wool","quark:wool_6","blockWoolLightBlue,wool,woolBlock,woolLightBlue,woolLightblue"
"Quark","minecraft:wool",35,3,"Light Blue Wool","quark:wool_7","blockWoolLightBlue,wool,woolBlock,woolLightBlue,woolLightblue"
"Quark","minecraft:wool",35,4,"Yellow Wool","quark:wool_8","blockWoolYellow,wool,woolBlock,woolYellow"
"Quark","minecraft:wool",35,4,"Yellow Wool","quark:wool_9","blockWoolYellow,wool,woolBlock,woolYellow"
"Quark","minecraft:wool",35,5,"Lime Wool","quark:wool_10","blockWoolLime,wool,woolBlock,woolLime"
"Quark","minecraft:wool",35,5,"Lime Wool","quark:wool_11","blockWoolLime,wool,woolBlock,woolLime"
"Quark","minecraft:wool",35,6,"Pink Wool","quark:wool_12","blockWoolPink,wool,woolBlock,woolPink"
"Quark","minecraft:wool",35,6,"Pink Wool","quark:wool_13","blockWoolPink,wool,woolBlock,woolPink"
"Quark","minecraft:wool",35,7,"Gray Wool","quark:wool_14","blockWoolGray,wool,woolBlock,woolGray"
"Quark","minecraft:wool",35,7,"Gray Wool","quark:wool_15","blockWoolGray,wool,woolBlock,woolGray"
"Quark","minecraft:wool",35,8,"Light Gray Wool","quark:wool_16","blockWoolLightGray,wool,woolBlock,woolLightGray,woolSilver"
"Quark","minecraft:wool",35,8,"Light Gray Wool","quark:wool_17","blockWoolLightGray,wool,woolBlock,woolLightGray,woolSilver"
"Quark","minecraft:wool",35,9,"Cyan Wool","quark:wool_18","blockWoolCyan,wool,woolBlock,woolCyan"
"Quark","minecraft:wool",35,9,"Cyan Wool","quark:wool_19","blockWoolCyan,wool,woolBlock,woolCyan"
"Quark","minecraft:wool",35,10,"Purple Wool","quark:wool_20","blockWoolPurple,wool,woolBlock,woolPurple"
"Quark","minecraft:wool",35,10,"Purple Wool","quark:wool_21","blockWoolPurple,wool,woolBlock,woolPurple"
"Quark","minecraft:wool",35,11,"Blue Wool","quark:wool_22","blockWoolBlue,wool,woolBlock,woolBlue"
"Quark","minecraft:wool",35,11,"Blue Wool","quark:wool_23","blockWoolBlue,wool,woolBlock,woolBlue"
"Quark","minecraft:wool",35,12,"Brown Wool","quark:wool_24","blockWoolBrown,wool,woolBlock,woolBrown"
"Quark","minecraft:wool",35,12,"Brown Wool","quark:wool_25","blockWoolBrown,wool,woolBlock,woolBrown"
"Quark","minecraft:wool",35,13,"Green Wool","quark:wool_26","blockWoolGreen,wool,woolBlock,woolGreen"
"Quark","minecraft:wool",35,13,"Green Wool","quark:wool_27","blockWoolGreen,wool,woolBlock,woolGreen"
"Quark","minecraft:wool",35,14,"Red Wool","quark:wool_28","blockWoolRed,wool,woolBlock,woolRed"
"Quark","minecraft:wool",35,14,"Red Wool","quark:wool_29","blockWoolRed,wool,woolBlock,woolRed"
"Quark","minecraft:wool",35,15,"Black Wool","quark:wool_30","blockWoolBlack,wool,woolBlack,woolBlock"
"Quark","minecraft:wool",35,15,"Black Wool","quark:wool_31","blockWoolBlack,wool,woolBlack,woolBlock"
"Quark","quark:acacia_button",5347,0,"Acacia Button","quark:acacia_button","buttonWood"
"Quark","quark:acacia_pressure_plate",5342,0,"Acacia Pressure Plate","quark:acacia_pressure_plate","pressurePlateWood"
"Quark","quark:acacia_trapdoor",5305,0,"Acacia Trapdoor","quark:acacia_trapdoor","trapdoorWood"
"Quark","quark:andesite_speleothem",5613,0,"Andesite Speleothem","quark:andesite_speleothem",""
"Quark","quark:arrow_ender",5582,0,"Ender Arrow","quark:arrow_ender",""
"Quark","quark:arrow_explosive",5583,0,"Explosive Arrow","quark:arrow_explosive",""
"Quark","quark:arrow_torch",5584,0,"Torch Arrow","quark:arrow_torch",""
"Quark","quark:bark",5447,0,"Oak Bark","quark:bark",""
"Quark","quark:bark",5447,1,"Spruce Bark","quark:bark_1",""
"Quark","quark:bark",5447,2,"Birch Bark","quark:bark_2",""
"Quark","quark:bark",5447,3,"Jungle Bark","quark:bark_3",""
"Quark","quark:bark",5447,4,"Acacia Bark","quark:bark_4",""
"Quark","quark:bark",5447,5,"Dark Oak Bark","quark:bark_5",""
"Quark","quark:bark_acacia_slab",5462,0,"Acacia Bark Slab","quark:bark_acacia_slab",""
"Quark","quark:bark_acacia_stairs",5461,0,"Acacia Bark Stairs","quark:bark_acacia_stairs",""
"Quark","quark:bark_acacia_wall",5460,0,"Acacia Bark Wall","quark:bark_acacia_wall",""
"Quark","quark:bark_birch_slab",5456,0,"Birch Bark Slab","quark:bark_birch_slab",""
"Quark","quark:bark_birch_stairs",5455,0,"Birch Bark Stairs","quark:bark_birch_stairs",""
"Quark","quark:bark_birch_wall",5454,0,"Birch Bark Wall","quark:bark_birch_wall",""
"Quark","quark:bark_dark_oak_slab",5465,0,"Dark Oak Bark Slab","quark:bark_dark_oak_slab",""
"Quark","quark:bark_dark_oak_stairs",5464,0,"Dark Oak Bark Stairs","quark:bark_dark_oak_stairs",""
"Quark","quark:bark_dark_oak_wall",5463,0,"Dark Oak Bark Wall","quark:bark_dark_oak_wall",""
"Quark","quark:bark_jungle_slab",5459,0,"Jungle Bark Slab","quark:bark_jungle_slab",""
"Quark","quark:bark_jungle_stairs",5458,0,"Jungle Bark Stairs","quark:bark_jungle_stairs",""
"Quark","quark:bark_jungle_wall",5457,0,"Jungle Bark Wall","quark:bark_jungle_wall",""
"Quark","quark:bark_oak_slab",5450,0,"Oak Bark Slab","quark:bark_oak_slab",""
"Quark","quark:bark_oak_stairs",5449,0,"Oak Bark Stairs","quark:bark_oak_stairs",""
"Quark","quark:bark_oak_wall",5448,0,"Oak Bark Wall","quark:bark_oak_wall",""
"Quark","quark:bark_spruce_slab",5453,0,"Spruce Bark Slab","quark:bark_spruce_slab",""
"Quark","quark:bark_spruce_stairs",5452,0,"Spruce Bark Stairs","quark:bark_spruce_stairs",""
"Quark","quark:bark_spruce_wall",5451,0,"Spruce Bark Wall","quark:bark_spruce_wall",""
"Quark","quark:basalt",5627,0,"Basalt","quark:basalt","stoneBasalt"
"Quark","quark:basalt",5627,1,"Polished Basalt","quark:basalt_1","stoneBasaltPolished"
"Quark","quark:basalt_speleothem",5615,0,"Basalt Speleothem","quark:basalt_speleothem",""
"Quark","quark:basalt_wall",5630,0,"Basalt Wall","quark:basalt_wall",""
"Quark","quark:biome_brick",5655,0,"Brimstone Bricks","quark:biome_brick","stoneBrimstonePolished"
"Quark","quark:biome_brick",5655,1,"Permafrost Bricks","quark:biome_brick_1",""
"Quark","quark:biome_cobblestone",5654,2,"Cobbedstone","quark:biome_cobblestone",""
"Quark","quark:biotite_block",5621,0,"Block of Biotite","quark:biotite_block",""
"Quark","quark:biotite_block",5621,1,"Chiseled Biotite Block","quark:biotite_block_1",""
"Quark","quark:biotite_block",5621,2,"Pillar Biotite Block","quark:biotite_block_2",""
"Quark","quark:biotite_slab",5623,0,"Biotite Slab","quark:biotite_slab",""
"Quark","quark:biotite_stairs",5624,0,"Biotite Stairs","quark:biotite_stairs",""
"Quark","quark:biotite_wall",5625,0,"Biotite Wall","quark:biotite_wall",""
"Quark","quark:birch_button",5345,0,"Birch Button","quark:birch_button","buttonWood"
"Quark","quark:birch_pressure_plate",5340,0,"Birch Pressure Plate","quark:birch_pressure_plate","pressurePlateWood"
"Quark","quark:birch_trapdoor",5303,0,"Birch Trapdoor","quark:birch_trapdoor","trapdoorWood"
"Quark","quark:blaze_lantern",5336,0,"Blaze Lantern","quark:blaze_lantern",""
"Quark","quark:brick_wall",5370,0,"Brick Wall","quark:brick_wall",""
"Quark","quark:candle",5333,0,"White Candle","quark:candle","blockCandle"
"Quark","quark:candle",5333,0,"White Candle","quark:candle_1","blockCandle"
"Quark","quark:candle",5333,0,"White Candle","quark:candle_2","blockCandle"
"Quark","quark:candle",5333,1,"Orange Candle","quark:candle_3","blockCandle"
"Quark","quark:candle",5333,1,"Orange Candle","quark:candle_4","blockCandle"
"Quark","quark:candle",5333,2,"Magenta Candle","quark:candle_5","blockCandle"
"Quark","quark:candle",5333,2,"Magenta Candle","quark:candle_6","blockCandle"
"Quark","quark:candle",5333,3,"Light Blue Candle","quark:candle_7","blockCandle"
"Quark","quark:candle",5333,3,"Light Blue Candle","quark:candle_8","blockCandle"
"Quark","quark:candle",5333,4,"Yellow Candle","quark:candle_10","blockCandle"
"Quark","quark:candle",5333,4,"Yellow Candle","quark:candle_9","blockCandle"
"Quark","quark:candle",5333,5,"Lime Candle","quark:candle_11","blockCandle"
"Quark","quark:candle",5333,5,"Lime Candle","quark:candle_12","blockCandle"
"Quark","quark:candle",5333,6,"Pink Candle","quark:candle_13","blockCandle"
"Quark","quark:candle",5333,6,"Pink Candle","quark:candle_14","blockCandle"
"Quark","quark:candle",5333,7,"Gray Candle","quark:candle_15","blockCandle"
"Quark","quark:candle",5333,7,"Gray Candle","quark:candle_16","blockCandle"
"Quark","quark:candle",5333,8,"Light Gray Candle","quark:candle_17","blockCandle"
"Quark","quark:candle",5333,8,"Light Gray Candle","quark:candle_18","blockCandle"
"Quark","quark:candle",5333,9,"Cyan Candle","quark:candle_19","blockCandle"
"Quark","quark:candle",5333,9,"Cyan Candle","quark:candle_20","blockCandle"
"Quark","quark:candle",5333,10,"Purple Candle","quark:candle_21","blockCandle"
"Quark","quark:candle",5333,10,"Purple Candle","quark:candle_22","blockCandle"
"Quark","quark:candle",5333,11,"Blue Candle","quark:candle_23","blockCandle"
"Quark","quark:candle",5333,11,"Blue Candle","quark:candle_24","blockCandle"
"Quark","quark:candle",5333,12,"Brown Candle","quark:candle_25","blockCandle"
"Quark","quark:candle",5333,12,"Brown Candle","quark:candle_26","blockCandle"
"Quark","quark:candle",5333,13,"Green Candle","quark:candle_27","blockCandle"
"Quark","quark:candle",5333,13,"Green Candle","quark:candle_28","blockCandle"
"Quark","quark:candle",5333,14,"Red Candle","quark:candle_29","blockCandle"
"Quark","quark:candle",5333,14,"Red Candle","quark:candle_30","blockCandle"
"Quark","quark:candle",5333,15,"Black Candle","quark:candle_31","blockCandle"
"Quark","quark:candle",5333,15,"Black Candle","quark:candle_32","blockCandle"
"Quark","quark:carved_wood",5551,0,"Carved Oak Wood","quark:carved_wood",""
"Quark","quark:carved_wood",5551,1,"Carved Spruce Wood","quark:carved_wood_1",""
"Quark","quark:carved_wood",5551,2,"Carved Birch Wood","quark:carved_wood_2",""
"Quark","quark:carved_wood",5551,3,"Carved Jungle Wood","quark:carved_wood_3",""
"Quark","quark:carved_wood",5551,4,"Carved Acacia Wood","quark:carved_wood_4",""
"Quark","quark:carved_wood",5551,5,"Carved Dark Oak Wood","quark:carved_wood_5",""
"Quark","quark:chain",5580,0,"Iron Chain","quark:chain",""
"Quark","quark:charcoal_block",5350,0,"Block of Charcoal","quark:charcoal_block","blockCharcoal"
"Quark","quark:charred_nether_brick_slab",5500,0,"Charred Nether Brick Slab","quark:charred_nether_brick_slab",""
"Quark","quark:charred_nether_brick_stairs",5499,0,"Charred Nether Brick Stairs","quark:charred_nether_brick_stairs",""
"Quark","quark:charred_nether_bricks",5498,0,"Charred Nether Brick","quark:charred_nether_bricks",""
"Quark","quark:chute",5568,0,"Chute","quark:chute",""
"Quark","quark:cobbed_stone_slab",5666,0,"Cobbedstone Slab","quark:cobbed_stone_slab",""
"Quark","quark:cobbed_stone_stairs",5667,0,"Cobbedstone Stairs","quark:cobbed_stone_stairs",""
"Quark","quark:cobbed_stone_wall",5676,0,"Cobbedstone Wall","quark:cobbed_stone_wall",""
"Quark","quark:cobblestone_mossy_slab",5492,0,"Moss Stone Slab","quark:cobblestone_mossy_slab",""
"Quark","quark:cobblestone_mossy_stairs",5491,0,"Moss Stone Stairs","quark:cobblestone_mossy_stairs",""
"Quark","quark:color_slime",5575,0,"Red Slime Block","quark:color_slime","blockSlime,blockSlimeRed"
"Quark","quark:color_slime",5575,1,"Blue Slime Block","quark:color_slime_1","blockSlime,blockSlimeBlue"
"Quark","quark:color_slime",5575,2,"Cyan Slime Block","quark:color_slime_2","blockSlime,blockSlimeCyan"
"Quark","quark:color_slime",5575,3,"Magenta Slime Block","quark:color_slime_3","blockSlime,blockSlimeMagenta"
"Quark","quark:color_slime",5575,4,"Yellow Slime Block","quark:color_slime_4","blockSlime,blockSlimeYellow"
"Quark","quark:colored_flowerpot_black",5327,0,"Black Flower Pot","quark:colored_flowerpot_black",""
"Quark","quark:colored_flowerpot_blue",5323,0,"Blue Flower Pot","quark:colored_flowerpot_blue",""
"Quark","quark:colored_flowerpot_brown",5324,0,"Brown Flower Pot","quark:colored_flowerpot_brown",""
"Quark","quark:colored_flowerpot_cyan",5321,0,"Cyan Flower Pot","quark:colored_flowerpot_cyan",""
"Quark","quark:colored_flowerpot_gray",5319,0,"Gray Flower Pot","quark:colored_flowerpot_gray",""
"Quark","quark:colored_flowerpot_green",5325,0,"Green Flower Pot","quark:colored_flowerpot_green",""
"Quark","quark:colored_flowerpot_light_blue",5315,0,"Light Blue Flower Pot","quark:colored_flowerpot_light_blue",""
"Quark","quark:colored_flowerpot_lime",5317,0,"Lime Flower Pot","quark:colored_flowerpot_lime",""
"Quark","quark:colored_flowerpot_magenta",5314,0,"Magenta Flower Pot","quark:colored_flowerpot_magenta",""
"Quark","quark:colored_flowerpot_orange",5313,0,"Orange Flower Pot","quark:colored_flowerpot_orange",""
"Quark","quark:colored_flowerpot_pink",5318,0,"Pink Flower Pot","quark:colored_flowerpot_pink",""
"Quark","quark:colored_flowerpot_purple",5322,0,"Purple Flower Pot","quark:colored_flowerpot_purple",""
"Quark","quark:colored_flowerpot_red",5326,0,"Red Flower Pot","quark:colored_flowerpot_red",""
"Quark","quark:colored_flowerpot_silver",5320,0,"Light Gray Flower Pot","quark:colored_flowerpot_silver",""
"Quark","quark:colored_flowerpot_white",5312,0,"White Flower Pot","quark:colored_flowerpot_white",""
"Quark","quark:colored_flowerpot_yellow",5316,0,"Yellow Flower Pot","quark:colored_flowerpot_yellow",""
"Quark","quark:colored_item_frame",5329,0,"White Item Frame","quark:colored_item_frame",""
"Quark","quark:colored_item_frame",5329,1,"Orange Item Frame","quark:colored_item_frame_1",""
"Quark","quark:colored_item_frame",5329,2,"Magenta Item Frame","quark:colored_item_frame_2",""
"Quark","quark:colored_item_frame",5329,3,"Light Blue Item Frame","quark:colored_item_frame_3",""
"Quark","quark:colored_item_frame",5329,4,"Yellow Item Frame","quark:colored_item_frame_4",""
"Quark","quark:colored_item_frame",5329,5,"Lime Item Frame","quark:colored_item_frame_5",""
"Quark","quark:colored_item_frame",5329,6,"Pink Item Frame","quark:colored_item_frame_6",""
"Quark","quark:colored_item_frame",5329,7,"Gray Item Frame","quark:colored_item_frame_7",""
"Quark","quark:colored_item_frame",5329,8,"Light Gray Item Frame","quark:colored_item_frame_8",""
"Quark","quark:colored_item_frame",5329,9,"Cyan Item Frame","quark:colored_item_frame_9",""
"Quark","quark:colored_item_frame",5329,10,"Purple Item Frame","quark:colored_item_frame_10",""
"Quark","quark:colored_item_frame",5329,11,"Blue Item Frame","quark:colored_item_frame_11",""
"Quark","quark:colored_item_frame",5329,12,"Brown Item Frame","quark:colored_item_frame_12",""
"Quark","quark:colored_item_frame",5329,13,"Green Item Frame","quark:colored_item_frame_13",""
"Quark","quark:colored_item_frame",5329,14,"Red Item Frame","quark:colored_item_frame_14",""
"Quark","quark:colored_item_frame",5329,15,"Black Item Frame","quark:colored_item_frame_15",""
"Quark","quark:crystal_pane",5609,0,"White Cave Crystal Sheet","quark:crystal_pane",""
"Quark","quark:crystal_pane",5609,1,"Red Cave Crystal Sheet","quark:crystal_pane_1",""
"Quark","quark:crystal_pane",5609,2,"Orange Cave Crystal Sheet","quark:crystal_pane_2",""
"Quark","quark:crystal_pane",5609,3,"Yellow Cave Crystal Sheet","quark:crystal_pane_3",""
"Quark","quark:crystal_pane",5609,4,"Green Cave Crystal Sheet","quark:crystal_pane_4",""
"Quark","quark:crystal_pane",5609,5,"Blue Cave Crystal Sheet","quark:crystal_pane_5",""
"Quark","quark:crystal_pane",5609,6,"Indigo Cave Crystal Sheet","quark:crystal_pane_6",""
