"Mod name","Registry name","Hardness","Resistance"
"Unseen's Dungeon Additions","da:cold_carved",3.00,18.00
"Unseen's Dungeon Additions","da:cold_pillar",3.00,18.00
"Unseen's Dungeon Additions","da:cold_rough",3.00,18.00
"Unseen's Dungeon Additions","da:cold_smooth",3.00,18.00
"Unseen's Dungeon Additions","da:cold_smooth_double",3.00,18.00
"Unseen's Dungeon Additions","da:cold_smooth_half",3.00,18.00
"Unseen's Dungeon Additions","da:cold_smooth_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:cold_smooth_wall",3.00,6.00
"Unseen's Dungeon Additions","da:cold_stone",3.00,18.00
"Unseen's Dungeon Additions","da:cold_stone_double",3.00,18.00
"Unseen's Dungeon Additions","da:cold_stone_half",3.00,18.00
"Unseen's Dungeon Additions","da:cold_stone_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:cold_stone_wall",3.00,6.00
"Unseen's Dungeon Additions","da:cold_triangle",3.00,18.00
"Unseen's Dungeon Additions","da:coralite",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_brick",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_brick_double",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_brick_half",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_brick_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_brick_wall",3.00,6.00
"Unseen's Dungeon Additions","da:coralite_chain",1.70,30.00
"Unseen's Dungeon Additions","da:coralite_decoration_brick",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_decoration_tile",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_lamp",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_pillar",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_tile",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_tile_double",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_tile_half",3.00,18.00
"Unseen's Dungeon Additions","da:coralite_tile_wall",3.00,6.00
"Unseen's Dungeon Additions","da:coralite_tiled_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:crypt_block",3.00,18.00
"Unseen's Dungeon Additions","da:dark_brick",3.00,18.00
"Unseen's Dungeon Additions","da:dark_spawner",-1.00,3000.00
"Unseen's Dungeon Additions","da:darkglow_bars",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_brick_double",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_brick_half",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_brick_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_brick_wall",3.00,6.00
"Unseen's Dungeon Additions","da:darkglow_bricks",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_decoration_bricks",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_lit_bricks",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_lit_decoration_bricks",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_pillar",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_pillar_eye",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_pillar_lit",-1.00,18.00
"Unseen's Dungeon Additions","da:darkglow_stonebrick_double",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_stonebrick_half",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_stonebrick_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_stonebrick_wall",3.00,6.00
"Unseen's Dungeon Additions","da:darkglow_stonebricks",3.00,18.00
"Unseen's Dungeon Additions","da:darkglow_tile",3.00,18.00
"Unseen's Dungeon Additions","da:dungeon_brick",1.70,30.00
"Unseen's Dungeon Additions","da:dungeon_brick_double",1.70,30.00
"Unseen's Dungeon Additions","da:dungeon_brick_half",1.70,30.00
"Unseen's Dungeon Additions","da:dungeon_brick_stairs",1.70,30.00
"Unseen's Dungeon Additions","da:dungeon_brick_wall",1.70,10.00
"Unseen's Dungeon Additions","da:end_spawner",-1.00,3000.00
"Unseen's Dungeon Additions","da:fake_obsidian",-1.00,6000.00
"Unseen's Dungeon Additions","da:farum_lantern",3.00,18.00
"Unseen's Dungeon Additions","da:farum_rope",0.20,6.00
"Unseen's Dungeon Additions","da:farum_stone",3.00,18.00
"Unseen's Dungeon Additions","da:fire_stone",1.70,6000.00
"Unseen's Dungeon Additions","da:fire_stone_double",1.70,6000.00
"Unseen's Dungeon Additions","da:fire_stone_half",1.70,6000.00
"Unseen's Dungeon Additions","da:fire_stone_lit",1.70,6000.00
"Unseen's Dungeon Additions","da:fire_stone_stairs",1.70,6000.00
"Unseen's Dungeon Additions","da:fire_stone_wall",1.70,2000.00
"Unseen's Dungeon Additions","da:frost_icicle",0.20,6.00
"Unseen's Dungeon Additions","da:frost_key_block",-1.00,30000.00
"Unseen's Dungeon Additions","da:frostborn_block",3.00,18.00
"Unseen's Dungeon Additions","da:gaelon_chunk",0.20,6.00
"Unseen's Dungeon Additions","da:gaelon_crystal",50.00,6000.00
"Unseen's Dungeon Additions","da:gaelon_spawner",-1.00,3000.00
"Unseen's Dungeon Additions","da:gem_chisled_end_stone",1.70,30.00
"Unseen's Dungeon Additions","da:gem_end_stone",1.70,30.00
"Unseen's Dungeon Additions","da:gem_end_stone_double",1.70,30.00
"Unseen's Dungeon Additions","da:gem_end_stone_half",1.70,30.00
"Unseen's Dungeon Additions","da:gem_end_stone_stairs",1.70,30.00
"Unseen's Dungeon Additions","da:gem_end_stone_wall",1.70,10.00
"Unseen's Dungeon Additions","da:gloom_brick",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_brick_double",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_brick_half",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_brick_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_brick_wall",3.00,6.00
"Unseen's Dungeon Additions","da:gloom_carved",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_pillar",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_rough",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_smooth",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_smooth_double",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_smooth_half",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_smooth_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_smooth_wall",3.00,6.00
"Unseen's Dungeon Additions","da:gloom_stone",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_stone_double",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_stone_half",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_stone_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:gloom_stone_wall",3.00,6.00
"Unseen's Dungeon Additions","da:gloom_triangle",3.00,18.00
"Unseen's Dungeon Additions","da:gold_city_brick",3.00,18.00
"Unseen's Dungeon Additions","da:gold_city_brick_double",3.00,18.00
"Unseen's Dungeon Additions","da:gold_city_brick_half",3.00,18.00
"Unseen's Dungeon Additions","da:gold_city_brick_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:gold_city_brick_wall",3.00,6.00
"Unseen's Dungeon Additions","da:grum_blocker",-1.00,18.00
"Unseen's Dungeon Additions","da:grum_brick",3.00,18.00
"Unseen's Dungeon Additions","da:grum_brick_double",3.00,18.00
"Unseen's Dungeon Additions","da:grum_brick_half",3.00,18.00
"Unseen's Dungeon Additions","da:grum_brick_stairs",3.00,18.00
"Unseen's Dungeon Additions","da:grum_brick_wall",3.00,6.00
"Unseen's Dungeon Additions","da:grum_chisled",3.00,18.00
"Unseen's Dungeon Additions","da:grum_chisled_tile",3.00,18.00
"Unseen's Dungeon Additions","da:grum_dispenser",-1.00,18.00
"Unseen's Dungeon Additions","da:grum_displacer",-1.00,18.00
"Unseen's Dungeon Additions","da:grum_pillar",3.00,18.00
"Unseen's Dungeon Additions","da:grum_smooth",3.00,18.00
"Unseen's Dungeon Additions","da:grum_stone",3.00,18.00
"Unseen's Dungeon Additions","da:grum_tile",3.00,18.00
"Unseen's Dungeon Additions","da:grum_tile_r",50.00,6000.00
"Unseen's Dungeon Additions","da:high_spawner",-1.00,3000.00
"Unseen's Dungeon Additions","da:knight_key_block",-1.00,30000.00
"Unseen's Dungeon Additions","da:knight_stone",1.70,30.00
"Unseen's Dungeon Additions","da:levitation_block",1.70,6000.00
"Unseen's Dungeon Additions","da:litic_block",3.00,18.00
"Unseen's Dungeon Additions","da:mega_structure",0.00,0.00
"Unseen's Dungeon Additions","da:moss_block",0.20,6.00
"Unseen's Dungeon Additions","da:moss_carpet",0.00,0.00
"Unseen's Dungeon Additions","da:moss_spawner",-1.00,3000.00
"Unseen's Dungeon Additions","da:mossy_dungeon_brick",1.70,30.00
"Unseen's Dungeon Additions","da:mossy_spruce",1.50,15.00
"Unseen's Dungeon Additions","da:novik_block",3.00,18.00
"Unseen's Dungeon Additions","da:obsidian_end_frame",-1.00,0.00
"Unseen's Dungeon Additions","da:obsidilith_rune",50.00,6000.00
"Unseen's Dungeon Additions","da:puzzle_mirror",-1.00,18.00
"Unseen's Dungeon Additions","da:sky_key_block",-1.00,30000.00
"Unseen's Dungeon Additions","da:snow_cold_brick",3.00,18.00
"Unseen's Dungeon Additions","da:soul_star_block",-1.00,30000.00
"Unseen's Dungeon Additions","da:spore_blossom",0.20,6.00
"Unseen's Dungeon Additions","da:stormvier_block",3.00,18.00
"Unseen's Dungeon Additions","da:strong_block",-1.00,6000.00
"Unseen's Dungeon Additions","da:temple_spawner",-1.00,3000.00
"Unseen's Dungeon Additions","da:void_lily",0.00,0.00
"Unseens Nether Backport","nb:basalt",1.25,21.00
"Unseens Nether Backport","nb:black_bricks_slab_double",1.70,30.00
"Unseens Nether Backport","nb:black_bricks_slab_half",1.70,30.00
"Unseens Nether Backport","nb:black_stone",1.70,30.00
"Unseens Nether Backport","nb:black_stone_brick_stairs",1.70,30.00
"Unseens Nether Backport","nb:black_stone_bricks",1.70,30.00
"Unseens Nether Backport","nb:black_stone_slab_double",1.70,30.00
"Unseens Nether Backport","nb:black_stone_slab_half",1.70,30.00
"Unseens Nether Backport","nb:black_stone_stairs",1.70,30.00
"Unseens Nether Backport","nb:black_stone_wall",1.70,10.00
"Unseens Nether Backport","nb:bricks_stone_wall",1.70,10.00
"Unseens Nether Backport","nb:chain_block",1.70,30.00
"Unseens Nether Backport","nb:chisled_polished_black_stone",1.70,30.00
"Unseens Nether Backport","nb:cracked_stone_bricks",1.70,30.00
"Unseens Nether Backport","nb:crimson_door",1.50,15.00
"Unseens Nether Backport","nb:crimson_fence",1.50,15.00
"Unseens Nether Backport","nb:crimson_fungus",0.00,0.00
"Unseens Nether Backport","nb:crimson_gate",1.50,15.00
"Unseens Nether Backport","nb:crimson_grass",0.40,1.20
"Unseens Nether Backport","nb:crimson_hyphae",1.50,15.00
"Unseens Nether Backport","nb:crimson_planks",1.50,15.00
"Unseens Nether Backport","nb:crimson_roots",0.00,0.00
"Unseens Nether Backport","nb:crimson_slab_double",1.50,15.00
"Unseens Nether Backport","nb:crimson_slab_half",1.50,15.00
"Unseens Nether Backport","nb:crimson_stairs",1.50,15.00
"Unseens Nether Backport","nb:crimson_stem",1.50,15.00
"Unseens Nether Backport","nb:crimson_trapdoor",1.50,15.00
"Unseens Nether Backport","nb:crimson_vine",0.00,0.00
"Unseens Nether Backport","nb:crimson_wart",1.00,3.00
"Unseens Nether Backport","nb:cry_obi",50.00,6000.00
"Unseens Nether Backport","nb:gilded_blackstone",1.70,30.00
"Unseens Nether Backport","nb:lode_stone",3.50,10.50
"Unseens Nether Backport","nb:nether_gold_ore",3.00,15.00
"Unseens Nether Backport","nb:piglin_head",1.00,5.00
"Unseens Nether Backport","nb:polished_basalt",1.25,21.00
"Unseens Nether Backport","nb:polished_black_stone",1.70,30.00
"Unseens Nether Backport","nb:polished_black_stone_slab_double",1.70,30.00
"Unseens Nether Backport","nb:polished_black_stone_slab_half",1.70,30.00
"Unseens Nether Backport","nb:polished_black_stone_stairs",1.70,30.00
"Unseens Nether Backport","nb:polished_stone_wall",1.70,10.00
"Unseens Nether Backport","nb:quartz_bricks",1.70,30.00
"Unseens Nether Backport","nb:respawn_anchor",50.00,6000.00
"Unseens Nether Backport","nb:shroom_light",1.00,3.00
"Unseens Nether Backport","nb:smooth_basalt",1.25,21.00
"Unseens Nether Backport","nb:soul_fire",0.00,0.00
"Unseens Nether Backport","nb:soul_lantern",3.50,10.50
"Unseens Nether Backport","nb:soul_soil",0.50,1.50
"Unseens Nether Backport","nb:soul_torch",0.00,0.00
"Unseens Nether Backport","nb:warped_door",1.50,15.00
"Unseens Nether Backport","nb:warped_fence",1.50,15.00
"Unseens Nether Backport","nb:warped_fungus",0.00,0.00
"Unseens Nether Backport","nb:warped_gate",1.50,15.00
"Unseens Nether Backport","nb:warped_grass",0.40,1.20
"Unseens Nether Backport","nb:warped_hyphae",1.50,15.00
"Unseens Nether Backport","nb:warped_planks",1.50,15.00
"Unseens Nether Backport","nb:warped_roots",0.00,0.00
"Unseens Nether Backport","nb:warped_slab_double",1.50,15.00
"Unseens Nether Backport","nb:warped_slab_half",1.50,15.00
"Unseens Nether Backport","nb:warped_sprout",0.00,0.00
"Unseens Nether Backport","nb:warped_stairs",1.50,15.00
"Unseens Nether Backport","nb:warped_stem",1.50,15.00
"Unseens Nether Backport","nb:warped_trapdoor",1.50,15.00
"Unseens Nether Backport","nb:warped_vine",0.00,0.00
"Unseens Nether Backport","nb:warped_wart",1.00,3.00
"Village Names","villagenames:lunaringoldbrick",2.00,18.00
"Village Names","villagenames:lunarinironbrick",3.30,18.00
"Waystones","waystones:waystone",5.00,6000.00
"Wizardry Golems by Dan","wizardrygolems:living_snow",0.00,0.00
"Wizardry Golems by Dan","wizardrygolems:permafrost_custom",0.00,0.00
"Wizardry Tales","wizardry_tales:blooming_flower",0.00,0.00
"Wizardry Tales","wizardry_tales:conjured_air",-1.00,18000000.00
"WizardryNecromancersDelight","necromancersdelight:temporary_glowshroom",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:agavoid",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:amazon_sword",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:arctic_moss",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bald_eagle_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bamboo",0.50,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bamboo_decortation",0.50,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bamboo_fence",0.70,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bar_fence",0.70,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bar_grate",0.50,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bar_grate_double",0.50,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:barfence_door",0.40,9.90
"Zoo and Wild Animals Mod: Rebuilt","zawa:barrel",0.50,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bassia",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:beeplant",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bellflowers",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bench",0.20,9.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:binoculars",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bird_perch",0.20,9.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bladderwrack",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:brain_coral",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:bromeliad",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:campfire",0.50,15.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:chiltepin",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:cinnamon_fern",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:cockatoo_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:coralberry",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:creeping_tick_trefoil",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:dolphin_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:dried_bamboo",0.50,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:dried_bamboo_decortation",0.50,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:electric_fence",0.70,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:elegance_coral",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:elephant_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:enrichment_ball",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:eucalyptus_bottom",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:eucalyptus_top",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:eugenia_bottom",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:eugenia_top",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:exhibit_glass",0.30,9.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:exhibit_glass_pane",0.30,9.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:fan_palm_bottom",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:fan_palm_top",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:fire_coral",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:giraffe_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:gold_wall_lamp",0.50,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:golden_barrel_cactus",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:golden_sparks",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:gorilla_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:gracilaria",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:grizzly_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:hanging_ball",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:heat_lamp",0.20,9.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:iron_wall_lamp",0.50,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:jinns_tongue",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:kangaroo_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:karvy_bottom",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:karvy_top",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:kelp",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:koala_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:lamp_base",0.20,9.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:lamp_middle",0.20,9.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:lamp_top",0.20,9.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:large_sea_anemone",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:large_sea_urchin",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:legume",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:lettuce_coral",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:light",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:lion_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:macaw_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:macaw_plush_red",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:maireana",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:mimosa_pudica",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:mixed_coral_plates",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:mixed_coral_rocks",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:mixed_stone",0.70,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:mixed_stone_mossy",0.70,27.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:monkey_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:moose_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:octopus_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:okapi_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:onion_grass",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:orca_plush",0.00,0.00
"Zoo and Wild Animals Mod: Rebuilt","zawa:ostritch_fern",0.00,0.00
