"ID","Name","Description","Parent"
"morebows:recipes/stone_bow","morebows:recipes/stone_bow","<null>","minecraft:recipes/root"
"mowziesmobs:kill_barako","[Usurper]","Kill Barako, the Sun Chief","mowziesmobs:root"
"mowziesmobs:kill_barakoana","[Masquerade]","Kill a Barakoana","mowziesmobs:root"
"mowziesmobs:kill_ferrous_wroughtnaut","[The Bigger They Are...]","Kill a Ferrous Wroughtnaut","mowziesmobs:root"
"mowziesmobs:kill_foliaath","[Jennifer Dumped Me]","Kill a Foliaath","mowziesmobs:root"
"mowziesmobs:kill_frostmaw","[Rude Awakening]","Kill a Frostmaw","mowziesmobs:root"
"mowziesmobs:kill_grottol","[You Monster...]","Kill a Grottol","mowziesmobs:root"
"mowziesmobs:kill_grottol_fortune","[Double Or Nothing!]","Kill a Grottol with a fortune pickaxe","mowziesmobs:kill_grottol"
"mowziesmobs:kill_grottol_silk_touch","[You're Coming With Me]","Kill a Grottol with a silk touch pickaxe","mowziesmobs:kill_grottol"
"mowziesmobs:kill_naga","[Wingin' It]","Kill a Naga","mowziesmobs:root"
"mowziesmobs:root","[Mowzie's Mobs]","Welcome to Mowzie's Mobs!","-"
"mowziesmobs:sneak_village","[Undercover]","Sneak into a Barakoa village in disguise","mowziesmobs:kill_barako"
"mowziesmobs:steal_ice_crystal","[Big Brain™ Time]","Steal an ice crystal from a Frostmaw","mowziesmobs:kill_frostmaw"
"mowziesmobs:suns_blessing","[Heliomancer]","Receive the Sun's Blessing","mowziesmobs:sneak_village"
"mutantbeasts:frosty_the_snow_golem","[Frosty the Snow Golem]","Create a Mutant Snow Golem","mutantbeasts:gunpowder_spice"
"mutantbeasts:gunpowder_spice","[Gunpowder, spice...]","...and everything nice. Obtain a potion of Chemical X.","mutantbeasts:root"
"mutantbeasts:hulk_smash","[Hulk Smash!]","Kill a Mutant Zombie using a Hulk Hammer","mutantbeasts:root"
"mutantbeasts:no_bones_about_it","[No Bones About It]","Kill a Mutant Skeleton using a bow while wearing a full set of Mutant Skeleton armor","mutantbeasts:root"
"mutantbeasts:root","[Mutant Beasts]","","-"
"mutantbeasts:spider_pig_spider_pig","[Spider-Pig, Spider-Pig...]","Feed a Pig a Fermented Spider Eye and throw Chemical X at it","mutantbeasts:gunpowder_spice"
"mutantbeasts:you_da_bomby","[You da Bomby]","Hatch a tamed Creeper Minion from its egg","mutantbeasts:root"
"mysticalworld:amethyst","[Sobriety Test]","Find a gem more divine than diamond!","mysticalworld:root"
"mysticalworld:aubergine","[That's No Carrot...]","Once, purple carrots were all the rage. But this is an aubergine.","mysticalworld:root"
"mysticalworld:epic_squid","[Epic Squid!]","Partake in some of the delicious, purple-y goodness of Epic Squid.","mysticalworld:root"
"mysticalworld:root","[Mystical World]","Breathe in a brand new, mystical world!","-"
"oe:recipies/bonemeal_from_crustacean_shell","oe:recipies/bonemeal_from_crustacean_shell","<null>","minecraft:recipes/root"
"oe:recipies/coconut_open_to_milk","oe:recipies/coconut_open_to_milk","<null>","minecraft:recipes/root"
"oe:recipies/conduit","oe:recipies/conduit","<null>","minecraft:recipes/root"
"oe:recipies/coquina","oe:recipies/coquina","<null>","minecraft:recipes/root"
"oe:recipies/coquina_brick","oe:recipies/coquina_brick","<null>","minecraft:recipes/root"
"oe:recipies/coquina_brick_recipies","oe:recipies/coquina_brick_recipies","<null>","minecraft:recipes/root"
"oe:recipies/coquina_from_crustacean_shell","oe:recipies/coquina_from_crustacean_shell","<null>","minecraft:recipes/root"
"oe:recipies/coquina_from_turtle_scute","oe:recipies/coquina_from_turtle_scute","<null>","minecraft:recipes/root"
"oe:recipies/crab_bisque","oe:recipies/crab_bisque","<null>","minecraft:recipes/root"
"oe:recipies/dried_dulse_block","oe:recipies/dried_dulse_block","<null>","minecraft:recipes/root"
"oe:recipies/dried_dulse_from_block","oe:recipies/dried_dulse_from_block","<null>","minecraft:recipes/root"
"oe:recipies/dried_kelp_block","oe:recipies/dried_kelp_block","<null>","minecraft:recipes/root"
"oe:recipies/dried_kelp_from_block","oe:recipies/dried_kelp_from_block","<null>","minecraft:recipes/root"
"oe:recipies/lobster_bisque","oe:recipies/lobster_bisque","<null>","minecraft:recipes/root"
"oe:recipies/sponge","oe:recipies/sponge","<null>","minecraft:recipes/root"
"oe:recipies/sponge_chunk","oe:recipies/sponge_chunk","<null>","minecraft:recipes/root"
"oe:recipies/sponge_wet","oe:recipies/sponge_wet","<null>","minecraft:recipes/root"
"oe:recipies/stagnant","oe:recipies/stagnant","<null>","minecraft:recipes/root"
"oe:recipies/trident","oe:recipies/trident","<null>","minecraft:recipes/root"
"oe:recipies/turtle_shell","oe:recipies/turtle_shell","<null>","minecraft:recipes/root"
"oe:recipies/underwater_tnt","oe:recipies/underwater_tnt","<null>","minecraft:recipes/root"
"oe:recipies/underwater_torch","oe:recipies/underwater_torch","<null>","minecraft:recipes/root"
"qualitytools:recipes/qualitytools/emerald_amulet","qualitytools:recipes/qualitytools/emerald_amulet","<null>","minecraft:recipes/root"
"qualitytools:recipes/qualitytools/emerald_ring","qualitytools:recipes/qualitytools/emerald_ring","<null>","minecraft:recipes/root"
"qualitytools:recipes/qualitytools/reforging_station","qualitytools:recipes/qualitytools/reforging_station","<null>","minecraft:recipes/root"
"raids:allay_delivers_item","[You've Got a Friend in Me]","Have an Allay deliver items to you","minecraft:husbandry/root"
"raids:birthday_song","[Birthday Song]","Have an Allay drop a Cake at a Note Block","raids:allay_delivers_item"
"raids:friend_inside_me","[Friend Inside Me]","Duplicate an Allay holding a lead","raids:allay_delivers_item"
"raids:hero_of_the_village","[Hero of the Village]","Successfully defend a village from a raid","raids:voluntary_exile"
"raids:overleveled","[Overleveled]","Unleash a raid with a level higher than the max","raids:voluntary_exile"
"raids:voluntary_exile","[Voluntary Exile]","Kill a raid captain. Maybe consider staying away from villages for the time being...","minecraft:adventure/root"
"raids:whos_the_pillager_now","[Who's the Pillager Now?]","Give a Pillager a taste of their own medicine","crossbows:ol_betsy"
"rats:rats/black_death","[Dance Macabre!]","Encounter the Black Death, a possessed Plague Doctor summoned by a lightning strike","rats:rats/plaguedoctor"
"rats:rats/cheese","[We've Forgotten the Crackers!]","Turn a Block of Cheese into four Cheese","rats:rats/milk_cauldron"
"rats:rats/cheese_staff","[Cheese Touch]","Craft a Cheese Staff, used for setting drop-off and pickup locations for tamed rats","rats:rats/tame_rat"
"rats:rats/contaminated_food","[Stop that Health Inspector!]","Find disgusting contaminated food left behind by a rat","rats:rats/root"
"rats:rats/defeat_black_death","[Do Not Go Quietly Into the Night]","Defeat the Black Death","rats:rats/black_death"
"rats:rats/feral_ratlantean","[Going Native]","Encounter what now remains of Ratlantis' once-noble denizens","rats:rats/ratlantis"
"rats:rats/gem_of_ratlantis","[Closer to Godliness]","Craft the Gem of Ratlantis from Ratglove Petals and Emeralds","rats:rats/ratglove_petals"
"rats:rats/marbled_cheese_golem","[Man(or Rat) vs Machine]","Kill a Ratlantean Automaton","rats:rats/marbled_cheese_golem_core"
"rats:rats/marbled_cheese_golem_core","[We can Rebuild...]","Craft a Ratlantean Automaton Core! Now, place a Raltantean Automaton Head on top and surround the core with Marbled Cheese!","rats:rats/gem_of_ratlantis"
"rats:rats/milk_cauldron","[Curdling Time]","Pour milk into a cauldron and wait for it to turn to cheese","rats:rats/root"
"rats:rats/neoratlantean","[But Man am I Bad at Math]","Kill the Neo-Ratlantean.","rats:rats/vial_of_sentience"
"rats:rats/piper","[Pay the Piper]","Encounter a rat-controlling fiend","rats:rats/root"
"rats:rats/pirat","[Are You Ready Kids?]","Encounter the Pirat, a swashbuckling, sea-faring rat","rats:rats/ratlantis"
"rats:rats/plague","[Down with the Sickness!]","Catch the plague from a Plague Rat","rats:rats/root"
"rats:rats/plague_cure","[The Medieval Treatment]","Find a possible cure for the plague","rats:rats/plaguedoctor"
"rats:rats/plaguedoctor","[I AM THE CURE!]","Find a Plague Doctor in a village","rats:rats/plague"
"rats:rats/rat_cage","[Despite All My Rage...]","Craft a rat cage, used for breeding rats","rats:rats/tame_rat"
"rats:rats/rat_cage_decoration","[A Gilded Cage]","Place a rat cage decoration in a Rat Cage","rats:rats/rat_cage"
"rats:rats/rat_cooking","[Anyone Can Cook]","Obtain one of two rare gourmet foods prepared by a rat chef","rats:rats/rat_upgrade_chef"
"rats:rats/rat_crafting_table","[Rat Auto-Crafting]","Craft a Rat Crafting Table","rats:rats/rat_upgrade_crafting"
"rats:rats/rat_music_disc","[Rat Tunes]","Get a music disc by killing a Pied Piper with a rat","rats:rats/piper"
"rats:rats/rat_trap","[An Effective Classic]","Craft a rat trap","rats:rats/root"
"rats:rats/rat_upgrade_archeologist","[Alterior Motive]","Craft Rat Upgrade: Archeologist, enabling an alternative to Ratlantis","rats:rats/token"
"rats:rats/rat_upgrade_basic","[Rat Specialization]","Craft Rat Upgrade: Basic, used to craft advanced rat upgrades","rats:rats/tame_rat"
"rats:rats/rat_upgrade_chef","[The Rat is the Cook!]","Craft a Rat Upgrade: Chef, which makes rats cook held items","rats:rats/rat_upgrade_basic"
"rats:rats/rat_upgrade_crafting","[Crafty Rats!]","Craft Rat Upgrade: Crafting, the first step in rat auto-crafting","rats:rats/rat_upgrade_basic"
"rats:rats/rat_upgrade_flight","[Essentially Pigeons]","Craft a Rat Upgrade: Flight, enabling rats to take to the skies","rats:rats/rat_upgrade_basic"
"rats:rats/rat_upgrade_god","[Whats a Man to a King?]","Craft Rat Upgrade: God, turning your rat into an almost unstoppable killing machine","rats:rats/rat_upgrade_warrior"
"rats:rats/rat_upgrade_nonbeliever","[Whats a God to a Nonbeliever?]","Craft a Rat Upgrade: Nonbeliever, the one rat upgrade to rule them all","rats:rats/rat_upgrade_god"
"rats:rats/rat_upgrade_pirat","[Aye-Aye Captain!]","Craft a Rat Upgrade: Buccaneer, giving unnecessary 16th century firepower to a rat","rats:rats/pirat"
"rats:rats/rat_upgrade_platter","[Carry Weight 64]","Craft Rat Upgrade: Platter, used to make rats transport an entire stack of items at a time","rats:rats/cheese_staff"
"rats:rats/rat_upgrade_psychic","[Not a USB Stick]","Craft a Rat Upgrade: Psychic, and have your very own psychic rat","rats:rats/neoratlantean"
"rats:rats/rat_upgrade_ratinator","[Like Tears in the Rain]","Craft a Rat Upgrade: Ratinator, bringing a deadly rat cyborg to life","rats:rats/marbled_cheese_golem"
"rats:rats/rat_upgrade_strength","[Rat Karate]","Craft Rat Upgrade: Strength, making your rat pack a powerful punch","rats:rats/rat_upgrade_basic"
"rats:rats/rat_upgrade_warrior","[Rat Warrior Clan]","Craft Rat Upgrade: Warrior, making your rat stringer, have armor and higher health","rats:rats/rat_upgrade_strength"
"rats:rats/ratglove_petals","[Flower Power]","Craft Ratglove Petals from nine Ratglove Flowers","rats:rats/ratlantis"
"rats:rats/ratlantean_spirit","[Ashes of a Trillion Dead Souls]","Encounter the long dead ghost of a Ratlantean","rats:rats/ratlantis"
"rats:rats/ratlantis","[Ratlantis!]","Use Chunky Cheese Token anywhere to create a portal to Ratlantis. Enter through the portal!","rats:rats/token"
"rats:rats/root","[Rats]","Rat Patootie","-"
"rats:rats/tame_rat","[An Unlikely Alliance]","Tame a rat by dropping cheese near it repeatedly until it is full","rats:rats/cheese"
"rats:rats/token","[What lottery? The lottery, that's what lottery! Are you stupid? Only lottery that matters! Oh my god smell that air!]","Obtain a Chunky Cheese Token from a rat! Good job!","rats:rats/root"
"rats:rats/upgrade_combiner","[MAXIMUM POWER!!!]","Craft a Rat Upgrade Combiner, and start mixing upgrades together","rats:rats/marbled_cheese_golem"
"rats:rats/vial_of_sentience","[The Risks I Took Were Calculated...]","Create a Vial of Conciousness with Ratlantean Spirit Flame and Feral Rat Claws. Make sure to throw it at a Feral Ratlantean!","rats:rats/feral_ratlantean"
"rustic:main/almanac","[Book Learnin']","Obtain an almanac","rustic:main/root"
"rustic:main/max_drunk","[No Ragrets]","Reach dangerous levels of inebriation","rustic:main/root"
"rustic:main/root","[Rustic]","How quaint","-"
"rustic:main/the_good_stuff","[The Good Stuff]","Brew a beverage with a quality of at least 90%","rustic:main/root"
"rustic:main/winemaxxing","[Winemaxxing]","Not now honey, Mommy is winemaxxing","rustic:main/the_good_stuff"
"rustic:recipes/almanac","rustic:recipes/almanac","<null>","minecraft:recipes/root"
"spartanweaponry:archery","[Archer's Arsenal]","Ranged Weapons!","spartanweaponry:root"
"spartanweaponry:battleaxe","[...And my Axe!]","Craft a Battleaxe","spartanweaponry:melee"
"spartanweaponry:boomerang","[It Comes Back?]","Craft a Boomerang","spartanweaponry:throwing_weapons"
"spartanweaponry:caestus","[Fisticuffs]","Craft a Caestus","spartanweaponry:melee"
"spartanweaponry:club","[Going Clubbing]","Craft a Club","spartanweaponry:melee"
"spartanweaponry:crossbow","[The Bender of the 15th Century]","Craft a Crossbow","spartanweaponry:archery"
"spartanweaponry:dagger","[A Rogue's Best Friend]","Craft a Dagger","spartanweaponry:throwing_weapons"
"spartanweaponry:explode_creeper","[Karma]","Use any explosive damage to give a Creeper a taste of it's own medicine!","spartanweaponry:root"
"spartanweaponry:glaive","[Straightening the Scythes]","Craft a Glaive","spartanweaponry:melee"
"spartanweaponry:greatsword","[A Cut Above the Rest]","Craft a Greatsword","spartanweaponry:melee"
"spartanweaponry:halberd","[Halberdier]","Craft a Halberd","spartanweaponry:melee"
"spartanweaponry:hammer","[Hammer Time!]","Craft a Hammer","spartanweaponry:melee"
"spartanweaponry:javelin","[Not the Olympic Type]","Craft a Javelin","spartanweaponry:throwing_weapons"
"spartanweaponry:katana","[A Samurai's Blade]","Craft a Katana","spartanweaponry:melee"
"spartanweaponry:lance","[The Fourth Horseman]","Craft a Lance","spartanweaponry:melee"
"spartanweaponry:longbow","[Take Aim, Chaps!]","Craft a Longbow","spartanweaponry:archery"
"spartanweaponry:longsword","[A Bigger Blade]","Craft a Longsword","spartanweaponry:melee"
"spartanweaponry:mace","[Smash and Bash!]","Craft a Mace","spartanweaponry:melee"
"spartanweaponry:melee","[Warrior's Arsenal]","Melee Weapons!","spartanweaponry:root"
"spartanweaponry:pike","[Pike Off!]","Craft a Pike","spartanweaponry:melee"
"spartanweaponry:quarterstaff","[A Not-so-pointy Stick!]","Craft a Quarterstaff","spartanweaponry:melee"
"spartanweaponry:quiver_light","[Backpack Full of Ammo!]","Acquire a Light Arrow Quiver or Light Bolt Quiver","spartanweaponry:longbow"
"spartanweaponry:rapier","[En Garde!]","Craft a Rapier","spartanweaponry:melee"
"spartanweaponry:root","[Spartan Weaponry]","Weapons Galore!","-"
"spartanweaponry:saber","[Swashbuckler]","Craft a Saber","spartanweaponry:melee"
"spartanweaponry:scythe","[Reaping What You Sow]","Craft a Scythe","spartanweaponry:melee"
"spartanweaponry:spear","[Tip of the Spear]","Craft a Spear","spartanweaponry:melee"
"spartanweaponry:throwing_axe","[Tomahawk]","Craft a Throwing Axe","spartanweaponry:throwing_weapons"
"spartanweaponry:throwing_knife","[An Assassin's Need]","Craft a Throwing Knife","spartanweaponry:throwing_weapons"
"spartanweaponry:throwing_weapons","[Assassin's Arsenal]","Throwing Weapons!","spartanweaponry:root"
"spartanweaponry:upgrade_quiver","[An Even Bigger Quiver?]","Upgrade any Quiver to the Moderate tier","spartanweaponry:quiver_light"
"spartanweaponry:upgrade_quiver_max","[Maximum Capacity]","Upgrade any Quiver into a Heavy Quiver","spartanweaponry:upgrade_quiver"
"spartanweaponry:warhammer","[Blunt-force Trauma]","Craft a Warhammer","spartanweaponry:melee"
"suikehappyghast:place_dried_ghast_in_water","[Stay Hydrated!]","Dried Ghast to rehydrate","minecraft:husbandry/root"
"toroquest:base","[House Reputation]","","-"
"toroquest:champion","[Champion]","Reputation Level V
You are now a Champion; you have unlocked dangerous and rewarding Legendary Quests!","toroquest:exalted"
"toroquest:exalted","[Exalted]","Reputation Level IV
You are now Exalted; You are reputable enough to rename provinces under the rule of this civilization!","toroquest:renowned"
"toroquest:friendly","[Friendly]","Reputation Level I
You are now Friendly; you have gained permission to harvest crops!","toroquest:base"
"toroquest:hero","[Hero]","Reputation Level VI
You are now a Hero; quests grant experience in addition to their rewards!","toroquest:champion"
"toroquest:honored","[Honored]","Reputation Level II
You are now Honored; you have gained permission to butcher livestock!","toroquest:friendly"
"toroquest:kingslayer","[Kingslayer]","Kill a Village Lord","toroquest:base"
"toroquest:legend","[Legend]","Reputation Level VII
You are now a Legend; you have achieved the highest reputation rank. Quests rewards are doubled!","toroquest:hero"
"toroquest:murderhobo","[Murderhobo]","Kill a Village Lord from each House
I have an intelligence of 6, I know what I’m doing.","toroquest:base"
"toroquest:murderhobo_black","[Murderhobo]","Bandit
I have an intelligence of 6, I know what I’m doing.","-"
"toroquest:murderhobo_blue","[Murderhobo]","Bandit
I have an intelligence of 6, I know what I’m doing.","-"
"toroquest:murderhobo_brown","[Murderhobo]","Bandit
I have an intelligence of 6, I know what I’m doing.","-"
"toroquest:murderhobo_green","[Murderhobo]","Bandit
I have an intelligence of 6, I know what I’m doing.","-"
"toroquest:murderhobo_red","[Murderhobo]","Bandit
I have an intelligence of 6, I know what I’m doing.","-"
